Port,Size_MB,Latency_ms
5555,1.35407,0.204621
5555,1.35413,0.200163
5555,1.35419,0.198329
5555,1.35425,0.201254
5555,1.35431,0.219399
5555,1.35437,0.202516
5555,1.35443,0.20389
5555,1.35449,0.205141
5555,1.35456,0.677711
5555,1.35462,0.229748
5555,1.35468,0.234646
5555,1.35474,0.280331
5555,1.3548,0.289419
5555,1.35486,0.245768
5555,1.35492,0.232383
5555,1.35498,0.222114
5555,1.35504,0.203489
5555,1.3551,0.199361
5555,1.35517,0.201134
5555,1.35523,0.201364
5555,1.35529,0.19918
5555,1.35535,0.275223
5555,1.35541,0.226201
5555,1.35547,0.221903
5555,1.35553,0.203218
5555,1.35559,0.201515
5555,1.35565,0.222835
5555,1.35571,0.207296
5555,1.35578,0.202827
5555,1.35584,0.202777
5555,1.3559,0.248402
5555,1.35596,0.204471
5555,1.35602,0.206114
5555,1.35608,0.204881
5555,1.35614,0.206925
5555,1.3562,0.202447
5555,1.35626,0.206955
5555,1.35633,0.206965
5555,1.35639,0.208739
5555,1.35645,0.203398
5555,1.35651,0.203478
5555,1.35657,0.203328
5555,1.35663,0.208678
5555,1.35669,0.206865
5555,1.35675,0.206705
5555,1.35681,0.221813
5555,1.35687,0.214489
5555,1.35694,0.223276
5555,1.357,0.285632
5555,1.35706,0.286053
5555,1.35712,0.276234
5555,1.35718,0.241053
5555,1.35724,0.221341
5555,1.3573,0.206835
5555,1.35736,0.22564
5555,1.35742,0.207656
5555,1.35748,0.222754
5555,1.35755,0.228184
5555,1.35761,0.208498
5555,1.35767,0.208808
5555,1.35773,0.202817
5555,1.35779,0.211173
5555,1.35785,0.223045
5555,1.35791,0.220109
5555,1.35797,0.219398
5555,1.35803,0.278178
5555,1.3581,0.212335
5555,1.35816,0.202647
5555,1.35822,0.200843
5555,1.35828,0.205372
5555,1.35834,0.202397
5555,1.3584,0.201926
5555,1.35846,0.659097
5555,1.35852,0.230212
5555,1.35858,0.205762
5555,1.35864,0.205352
5555,1.35871,0.221422
5555,1.35877,0.219017
5555,1.35883,0.228926
5555,1.35889,0.207946
5555,1.35895,0.203358
5555,1.35901,0.201344
5555,1.35907,0.268129
5555,1.35913,0.290591
5555,1.35919,0.239781
5555,1.35925,0.227203
5555,1.35932,0.224217
5555,1.35938,0.211353
5555,1.35944,0.204841
5555,1.3595,0.205843
5555,1.35956,0.196706
5555,1.35962,0.205983
5555,1.35968,0.197528
5555,1.35974,0.242672
5555,1.3598,0.214669
5555,1.35987,0.215822
5555,1.35993,0.201696
5555,1.35999,0.214298
5555,1.36005,0.202196
5555,1.36011,0.198109
5555,1.36017,0.195994
5555,1.36023,0.199431
5555,1.36029,0.196916
5555,1.36035,0.199501
5555,1.36041,0.19902
5555,1.36048,0.199731
5555,1.36054,0.196015
5555,1.3606,0.196866
5555,1.36066,0.213207
5555,1.36072,0.201565
5555,1.36078,0.20995
5555,1.36084,0.199812
5555,1.3609,0.199
5555,1.36096,0.211283
5555,1.36102,0.196876
5555,1.36109,0.207826
5555,1.36115,0.201835
5555,1.36121,0.202818
5555,1.36127,0.196997
5555,1.36133,0.194441
5555,1.36139,0.194572
5555,1.36145,0.312096
5555,1.36151,0.312392
5555,1.36157,0.236966
5555,1.36164,0.237251
5555,1.3617,0.210842
5555,1.36176,0.213627
5555,1.36182,0.202086
5555,1.36188,0.200133
5555,1.36194,0.194922
5555,1.362,0.193039
5555,1.36206,0.221612
5555,1.36212,0.229458
5555,1.36218,0.207066
5555,1.36225,0.216202
5555,1.36231,0.253572
5555,1.36237,0.807974
5555,1.36243,0.230913
5555,1.36249,0.200282
5555,1.36255,0.21486
5555,1.36261,0.203678
5555,1.36267,0.200904
5555,1.36273,0.194953
5555,1.36279,0.199632
5555,1.36286,0.195193
5555,1.36292,0.21503
5555,1.36298,0.200272
5555,1.36304,0.197928
5555,1.3631,0.196475
5555,1.36316,0.212014
5555,1.36322,0.201866
5555,1.36328,0.203298
5555,1.36334,0.197217
5555,1.36341,0.196124
5555,1.36347,0.212055
5555,1.36353,0.222554
5555,1.36359,0.218326
5555,1.36365,0.30641
5555,1.36371,0.242902
5555,1.36377,0.262077
5555,1.36383,0.241169
5555,1.36389,0.198509
5555,1.36395,0.195123
5555,1.36402,0.194792
5555,1.36408,0.195133
5555,1.36414,0.197457
5555,1.3642,0.196565
5555,1.36426,0.195093
5555,1.36432,0.235257
5555,1.36438,0.219489
5555,1.36444,0.217134
5555,1.3645,0.199591
5555,1.36456,0.193039
5555,1.36463,0.19344
5555,1.36469,0.19339
5555,1.36475,0.195324
5555,1.36481,0.196936
5555,1.36487,0.19873
5555,1.36493,0.273215
5555,1.36499,0.218837
5555,1.36505,0.195754
5555,1.36511,0.197708
5555,1.36518,0.197688
5555,1.36524,0.194522
5555,1.3653,0.192509
5555,1.36536,0.192699
5555,1.36542,0.198769
5555,1.36548,0.195343
5555,1.36554,0.194692
5555,1.3656,0.194602
5555,1.36566,0.197407
5555,1.36572,0.193871
5555,1.36579,0.196425
5555,1.36585,0.196736
5555,1.36591,0.195143
5555,1.36597,0.194282
5555,1.36603,0.315597
5555,1.36609,0.289579
5555,1.36615,0.262944
5555,1.36621,0.22046
5555,1.36627,0.667261
5555,1.36633,0.22399
5555,1.3664,0.205632
5555,1.36646,0.212756
5555,1.36652,0.201325
5555,1.36658,0.217665
5555,1.36664,0.208832
5555,1.3667,0.201344
5555,1.36676,0.214038
5555,1.36682,0.200323
5555,1.36688,0.197096
5555,1.36695,0.200863
5555,1.36701,0.1938
5555,1.36707,0.198098
5555,1.36713,0.196926
5555,1.36719,0.194893
5555,1.36725,0.193449
5555,1.36731,0.19374
5555,1.36737,0.208378
5555,1.36743,0.212606
5555,1.36749,0.19898
5555,1.36756,0.19891
5555,1.36762,0.194552
5555,1.36768,0.194742
5555,1.36774,0.197707
5555,1.3678,0.197898
5555,1.36786,0.196776
5555,1.36792,0.194833
5555,1.36798,0.197247
5555,1.36804,0.198539
5555,1.3681,0.196686
5555,1.36817,0.198249
5555,1.36823,0.212846
5555,1.36829,0.277838
5555,1.36835,0.270514
5555,1.36841,0.248989
5555,1.36847,0.211994
5555,1.36853,0.212846
5555,1.36859,0.200783
5555,1.36865,0.204059
5555,1.36872,0.194331
5555,1.36878,0.194021
5555,1.36884,0.193891
5555,1.3689,0.206424
5555,1.36896,0.241539
5555,1.36902,0.202387
5555,1.36908,0.210101
5555,1.36914,0.202637
5555,1.3692,0.19363
5555,1.36926,0.19361
5555,1.36933,0.210582
5555,1.36939,0.211945
5555,1.36945,0.199812
5555,1.36951,0.198709
5555,1.36957,0.19377
5555,1.36963,0.228285
5555,1.36969,0.193591
5555,1.36975,0.196345
5555,1.36981,0.197097
5555,1.36987,0.19865
5555,1.36994,0.193841
5555,1.37,0.262298
5555,1.37006,0.218003
5555,1.37012,0.201896
5555,1.37018,0.652104
5555,1.37024,0.223967
5555,1.3703,0.215411
5555,1.37036,0.214449
5555,1.37042,0.217905
5555,1.37049,0.283387
5555,1.37055,0.254288
5555,1.37061,0.275152
5555,1.37067,0.228144
5555,1.37073,0.214489
5555,1.37079,0.200604
5555,1.37085,0.195744
5555,1.37091,0.19343
5555,1.37097,0.199762
5555,1.37103,0.213888
5555,1.3711,0.23322
5555,1.37116,0.221132
5555,1.37122,0.213937
5555,1.37128,0.216573
5555,1.37134,0.218697
5555,1.3714,0.207786
5555,1.37146,0.200844
5555,1.37152,0.20963
5555,1.37158,0.212475
5555,1.37164,0.207235
5555,1.37171,0.201435
5555,1.37177,0.198109
5555,1.37183,0.194802
5555,1.37189,0.194272
5555,1.37195,0.194071
5555,1.37201,0.271705
5555,1.37207,0.216914
5555,1.37213,0.212996
5555,1.37219,0.211915
5555,1.37226,0.206855
5555,1.37232,0.199521
5555,1.37238,0.193941
5555,1.37244,0.193901
5555,1.3725,0.194352
5555,1.37256,0.260174
5555,1.37262,0.205763
5555,1.37268,0.248764
5555,1.37274,0.245227
5555,1.3728,0.237547
5555,1.37287,0.230263
5555,1.37293,0.227293
5555,1.37299,0.217565
5555,1.37305,0.199261
5555,1.37311,0.211674
5555,1.37317,0.198719
5555,1.37323,0.210091
5555,1.37329,0.195814
5555,1.37335,0.213727
5555,1.37341,0.222294
5555,1.37348,0.216963
5555,1.37354,0.203065
5555,1.3736,0.210802
5555,1.37366,0.203538
5555,1.37372,0.200222
5555,1.37378,0.196816
5555,1.37384,0.194822
5555,1.3739,0.198078
5555,1.37396,0.197227
5555,1.37403,0.198499
5555,1.37409,0.652465
5555,1.37415,0.226114
5555,1.37421,0.206084
5555,1.37427,0.212486
5555,1.37433,0.200102
5555,1.37439,0.200163
5555,1.37445,0.198058
5555,1.37451,0.215451
5555,1.37457,0.20402
5555,1.37464,0.201946
5555,1.3747,0.197628
5555,1.37476,0.2042
5555,1.37482,0.197778
5555,1.37488,0.214128
5555,1.37494,0.304241
5555,1.375,0.300552
5555,1.37506,0.223305
5555,1.37512,0.219979
5555,1.37519,0.224254
5555,1.37525,0.213858
5555,1.37531,0.200312
5555,1.37537,0.230695
5555,1.37543,0.263009
5555,1.37549,0.217775
5555,1.37555,0.259002
5555,1.37561,0.210602
5555,1.37567,0.215672
5555,1.37573,0.210131
5555,1.3758,0.19878
5555,1.37586,0.209239
5555,1.37592,0.213628
5555,1.37598,0.19864
5555,1.37604,0.212205
5555,1.3761,0.208198
5555,1.37616,0.197206
5555,1.37622,0.197938
5555,1.37628,0.214889
5555,1.37634,0.210772
5555,1.37641,0.195694
5555,1.37647,0.194491
5555,1.37653,0.196175
5555,1.37659,0.210662
5555,1.37665,0.20981
5555,1.37671,0.198019
5555,1.37677,0.199561
5555,1.37683,0.209219
5555,1.37689,0.223265
5555,1.37696,0.194833
5555,1.37702,0.213758
5555,1.37708,0.213246
5555,1.37714,0.19926
5555,1.3772,0.311971
5555,1.37726,0.249355
5555,1.37732,0.271895
5555,1.37738,0.230128
5555,1.37744,0.204851
5555,1.3775,0.211243
5555,1.37757,0.201565
5555,1.37763,0.200523
5555,1.37769,0.217304
5555,1.37775,0.214369
5555,1.37781,0.201015
5555,1.37787,0.297413
5555,1.37793,0.216663
5555,1.37799,0.641313
5555,1.37805,0.229167
5555,1.37811,0.228678
5555,1.37818,0.215856
5555,1.37824,0.235864
5555,1.3783,0.22557
5555,1.37836,0.200463
5555,1.37842,0.205696
5555,1.37848,0.200082
5555,1.37854,0.197427
5555,1.3786,0.213498
5555,1.37866,0.227794
5555,1.37873,0.229932
5555,1.37879,0.224892
5555,1.37885,0.229152
5555,1.37891,0.216984
5555,1.37897,0.200032
5555,1.37903,0.195834
5555,1.37909,0.197748
5555,1.37915,0.197658
5555,1.37921,0.279665
5555,1.37927,0.266421
5555,1.37934,0.30128
5555,1.3794,0.236701
5555,1.37946,0.206975
5555,1.37952,0.203629
5555,1.37958,0.196786
5555,1.37964,0.197226
5555,1.3797,0.19905
5555,1.37976,0.217505
5555,1.37982,0.19896
5555,1.37988,0.229858
5555,1.37995,0.204119
5555,1.38001,0.21498
5555,1.38007,0.20944
5555,1.38013,0.215992
5555,1.38019,0.21008
5555,1.38025,0.201765
5555,1.38031,0.201084
5555,1.38037,0.195944
5555,1.38043,0.196095
5555,1.3805,0.198259
5555,1.38056,0.210822
5555,1.38062,0.200944
5555,1.38068,0.197267
5555,1.38074,0.197177
5555,1.3808,0.217235
5555,1.38086,0.215441
5555,1.38092,0.201164
5555,1.38098,0.212675
5555,1.38104,0.220349
5555,1.38111,0.19893
5555,1.38117,0.200744
5555,1.38123,0.199562
5555,1.38129,0.201675
5555,1.38135,0.197858
5555,1.38141,0.213848
5555,1.38147,0.215421
5555,1.38153,0.269682
5555,1.38159,0.261758
5555,1.38165,0.231832
5555,1.38172,0.251988
5555,1.38178,0.217515
5555,1.38184,0.211223
5555,1.3819,0.654989
5555,1.38196,0.236433
5555,1.38202,0.20443
5555,1.38208,0.594957
5555,1.38214,0.267548
5555,1.3822,0.27948
5555,1.38227,0.216302
5555,1.38233,0.205933
5555,1.38239,0.217171
5555,1.38245,0.203515
5555,1.38251,0.20037
5555,1.38257,0.196793
5555,1.38263,0.196302
5555,1.38269,0.197404
5555,1.38275,0.229193
5555,1.38281,0.211484
5555,1.38288,0.225365
5555,1.38294,0.229027
5555,1.383,0.228596
5555,1.38306,0.213157
5555,1.38312,0.230088
5555,1.38318,0.227348
5555,1.38324,0.234971
5555,1.3833,0.224618
5555,1.38336,0.223536
5555,1.38342,0.260215
5555,1.38349,0.227563
5555,1.38355,0.276848
5555,1.38361,0.243974
5555,1.38367,0.223386
5555,1.38373,0.221141
5555,1.38379,0.238624
5555,1.38385,0.222625
5555,1.38391,0.237477
5555,1.38397,0.220711
5555,1.38404,0.239686
5555,1.3841,0.212185
5555,1.38416,0.213126
5555,1.38422,0.197557
5555,1.38428,0.196766
5555,1.38434,0.200282
5555,1.3844,0.267889
5555,1.38446,0.206475
5555,1.38452,0.199311
5555,1.38458,0.200813
5555,1.38465,0.197798
5555,1.38471,0.200543
5555,1.38477,0.200523
5555,1.38483,0.200723
5555,1.38489,0.199762
5555,1.38495,0.197617
5555,1.38501,0.203749
5555,1.38507,0.200944
5555,1.38513,0.19864
5555,1.38519,0.197136
5555,1.38526,0.19849
5555,1.38532,0.201485
5555,1.38538,0.203569
5555,1.38544,0.214148
5555,1.3855,0.198981
5555,1.38556,0.198259
5555,1.38562,0.391289
5555,1.38568,0.380558
5555,1.38574,0.253772
5555,1.38581,0.692308
5555,1.38587,0.238033
5555,1.38593,0.219118
5555,1.38599,0.214158
5555,1.38605,0.205653
5555,1.38611,0.198349
5555,1.38617,0.212565
5555,1.38623,0.229056
5555,1.38629,0.217355
5555,1.38635,0.211504
5555,1.38642,0.216523
5555,1.38648,0.214959
5555,1.38654,0.199992
5555,1.3866,0.211704
5555,1.38666,0.221472
5555,1.38672,0.205503
5555,1.38678,0.199361
5555,1.38684,0.198219
5555,1.3869,0.199181
5555,1.38696,0.262859
5555,1.38703,0.216793
5555,1.38709,0.215371
5555,1.38715,0.202797
5555,1.38721,0.203469
5555,1.38727,0.198288
5555,1.38733,0.200403
5555,1.38739,0.198609
5555,1.38745,0.201574
5555,1.38751,0.216011
5555,1.38758,0.205118
5555,1.38764,0.201465
5555,1.3877,0.212275
5555,1.38776,0.206815
5555,1.38782,0.23354
5555,1.38788,0.285361
5555,1.38794,0.247404
5555,1.388,0.261477
5555,1.38806,0.223586
5555,1.38812,0.220921
5555,1.38819,0.200423
5555,1.38825,0.202547
5555,1.38831,0.201515
5555,1.38837,0.200503
5555,1.38843,0.198379
5555,1.38849,0.223656
5555,1.38855,0.216099
5555,1.38861,0.219017
5555,1.38867,0.216673
5555,1.38873,0.211733
5555,1.3888,0.202457
5555,1.38886,0.202086
5555,1.38892,0.197888
5555,1.38898,0.282686
5555,1.38904,0.221813
5555,1.3891,0.202627
5555,1.38916,0.217484
5555,1.38922,0.201966
5555,1.38928,0.200923
5555,1.38935,0.196566
5555,1.38941,0.200973
5555,1.38947,0.20986
5555,1.38953,0.210622
5555,1.38959,0.202347
5555,1.38965,0.206114
5555,1.38971,0.678473
5555,1.38977,0.22936
5555,1.38983,0.220951
5555,1.38989,0.217545
5555,1.38996,0.294368
5555,1.39002,0.246879
5555,1.39008,0.291293
5555,1.39014,0.232262
5555,1.3902,0.230238
5555,1.39026,0.218607
5555,1.39032,0.21483
5555,1.39038,0.203389
5555,1.39044,0.198549
5555,1.3905,0.197197
5555,1.39057,0.196696
5555,1.39063,0.26905
5555,1.39069,0.216172
5555,1.39075,0.225349
5555,1.39081,0.21504
5555,1.39087,0.213777
5555,1.39093,0.199591
5555,1.39099,0.197127
5555,1.39105,0.20996
5555,1.39112,0.200322
5555,1.39118,0.210391
5555,1.39124,0.206234
5555,1.3913,0.203518
5555,1.39136,0.197347
5555,1.39142,0.210551
5555,1.39148,0.203305
5555,1.39154,0.201875
5555,1.3916,0.211003
5555,1.39166,0.201825
5555,1.39173,0.251478
5555,1.39179,0.208658
5555,1.39185,0.20404
5555,1.39191,0.255846
5555,1.39197,0.224288
5555,1.39203,0.268675
5555,1.39209,0.221542
5555,1.39215,0.211914
5555,1.39221,0.26868
5555,1.39227,0.235462
5555,1.39234,0.274682
5555,1.3924,0.405562
5555,1.39246,0.229948
5555,1.39252,0.220015
5555,1.39258,0.211944
5555,1.39264,0.223536
5555,1.3927,0.228956
5555,1.39276,0.223415
5555,1.39282,0.278088
5555,1.39289,0.243023
5555,1.39295,0.2119
5555,1.39301,0.222544
5555,1.39307,0.212656
5555,1.39313,0.221963
5555,1.39319,0.219929
5555,1.39325,0.220811
5555,1.39331,0.213057
5555,1.39337,0.22333
5555,1.39343,0.231851
5555,1.3935,0.218647
5555,1.39356,0.24202
5555,1.39362,0.699472
5555,1.39368,0.240808
5555,1.39374,0.206875
5555,1.3938,0.197127
5555,1.39386,0.234957
5555,1.39392,0.216132
5555,1.39398,0.229557
5555,1.39404,0.224068
5555,1.39411,0.275533
5555,1.39417,0.357752
5555,1.39423,0.471298
5555,1.39429,0.246231
5555,1.39435,0.231501
5555,1.39441,0.237151
5555,1.39447,0.227332
5555,1.39453,0.219909
5555,1.39459,0.233123
5555,1.39466,0.215721
5555,1.39472,0.23612
5555,1.39478,0.228285
5555,1.39484,0.234246
5555,1.3949,0.223896
5555,1.39496,0.21499
5555,1.39502,0.25248
5555,1.39508,0.216137
5555,1.39514,0.22013
5555,1.3952,0.270844
5555,1.39527,0.206314
5555,1.39533,0.221542
5555,1.39539,0.201765
5555,1.39545,0.239966
5555,1.39551,0.204801
5555,1.39557,0.214299
5555,1.39563,0.200563
5555,1.39569,0.237552
5555,1.39575,0.266747
5555,1.39581,0.2203
5555,1.39588,0.229898
5555,1.39594,0.208959
5555,1.396,0.200763
5555,1.39606,0.197888
5555,1.39612,0.206414
5555,1.39618,0.231651
5555,1.39624,0.287009
5555,1.3963,0.48596
5555,1.39636,0.283952
5555,1.39643,0.230389
5555,1.39649,0.22532
5555,1.39655,0.219959
5555,1.39661,0.216723
5555,1.39667,0.223686
5555,1.39673,0.214139
5555,1.39679,0.240357
5555,1.39685,0.203419
5555,1.39691,0.21002
5555,1.39697,0.203629
5555,1.39704,0.213397
5555,1.3971,0.216363
5555,1.39716,0.215981
5555,1.39722,0.206264
5555,1.39728,0.215792
5555,1.39734,0.217485
5555,1.3974,0.277136
5555,1.39746,0.229447
5555,1.39752,0.673073
5555,1.39758,0.226141
5555,1.39765,0.229567
5555,1.39771,0.232592
5555,1.39777,0.233645
5555,1.39783,0.217846
5555,1.39789,0.221121
5555,1.39795,0.235383
5555,1.39801,0.219208
5555,1.39807,0.225479
5555,1.39813,0.226511
5555,1.3982,0.267633
5555,1.39826,0.463813
5555,1.39832,0.257214
5555,1.39838,0.232548
5555,1.39844,0.228405
5555,1.3985,0.245823
5555,1.39856,0.221745
5555,1.39862,0.203739
5555,1.39868,0.215801
5555,1.39874,0.218978
5555,1.39881,0.213908
5555,1.39887,0.226241
5555,1.39893,0.200503
5555,1.39899,0.213807
5555,1.39905,0.207556
5555,1.39911,0.224037
5555,1.39917,0.235042
5555,1.39923,0.215992
5555,1.39929,0.221753
5555,1.39935,0.213948
5555,1.39942,0.206755
5555,1.39948,0.199461
5555,1.39954,0.213657
5555,1.3996,0.217405
5555,1.39966,0.231095
5555,1.39972,0.206284
5555,1.39978,0.232132
5555,1.39984,0.229058
5555,1.3999,0.223626
5555,1.39997,0.242411
5555,1.40003,0.274891
5555,1.40009,0.233365
5555,1.40015,0.235097
5555,1.40021,0.233084
5555,1.40027,0.299277
5555,1.40033,0.476412
5555,1.40039,0.236561
5555,1.40045,0.230078
5555,1.40051,0.249053
5555,1.40058,0.239125
5555,1.40064,0.226408
5555,1.4007,0.219886
5555,1.40076,0.222815
5555,1.40082,0.217695
5555,1.40088,0.224317
5555,1.40094,0.217315
5555,1.401,0.22279
5555,1.40106,0.235125
5555,1.40112,0.225259
5555,1.40119,0.202066
5555,1.40125,0.213624
5555,1.40131,0.237252
5555,1.40137,0.232615
5555,1.40143,0.716274
5555,1.40149,0.24183
5555,1.40155,0.26827
5555,1.40161,0.240103
5555,1.40167,0.227323
5555,1.40174,0.21467
5555,1.4018,0.218036
5555,1.40186,0.217051
5555,1.40192,0.215881
5555,1.40198,0.211273
5555,1.40204,0.224138
5555,1.4021,0.256197
5555,1.40216,0.265329
5555,1.40222,0.303555
5555,1.40228,0.24178
5555,1.40235,0.251979
5555,1.40241,0.229117
5555,1.40247,0.23114
5555,1.40253,0.223927
5555,1.40259,0.215191
5555,1.40265,0.229206
5555,1.40271,0.256818
5555,1.40277,0.219885
5555,1.40283,0.229668
5555,1.40289,0.224819
5555,1.40296,0.221002
5555,1.40302,0.214494
5555,1.40308,0.22334
5555,1.40314,0.223546
5555,1.4032,0.22255
5555,1.40326,0.23127
5555,1.40332,0.231416
5555,1.40338,0.2167
5555,1.40344,0.20928
5555,1.40351,0.218754
5555,1.40357,0.222945
5555,1.40363,0.215127
5555,1.40369,0.231388
5555,1.40375,0.23399
5555,1.40381,0.218223
5555,1.40387,0.214756
5555,1.40393,0.230629
5555,1.40399,0.227163
5555,1.40405,0.214896
5555,1.40412,0.207773
5555,1.40418,0.251784
5555,1.40424,0.285604
5555,1.4043,0.255596
5555,1.40436,0.249555
5555,1.40442,0.232132
5555,1.40448,0.233992
5555,1.40454,0.221689
5555,1.4046,0.225319
5555,1.40466,0.222424
5555,1.40473,0.234902
5555,1.40479,0.279583
5555,1.40485,0.221732
5555,1.40491,0.235885
5555,1.40497,0.225932
5555,1.40503,0.221372
5555,1.40509,0.222925
5555,1.40515,0.234025
5555,1.40521,0.225767
5555,1.40528,0.233892
5555,1.40534,0.709883
5555,1.4054,0.240598
5555,1.40546,0.277278
5555,1.40552,0.226401
5555,1.40558,0.224077
5555,1.40564,0.234143
5555,1.4057,0.223445
5555,1.40576,0.218397
5555,1.40582,0.210371
5555,1.40589,0.234072
5555,1.40595,0.207553
5555,1.40601,0.20973
5555,1.40607,0.217454
5555,1.40613,0.290336
5555,1.40619,0.280589
5555,1.40625,0.257169
5555,1.40631,0.268339
5555,1.40637,0.23637
5555,1.40644,0.226291
5555,1.4065,0.230489
5555,1.40656,0.232569
5555,1.40662,0.23268
5555,1.40668,0.251009
5555,1.40674,0.211861
5555,1.4068,0.211424
5555,1.40686,0.213628
5555,1.40692,0.220356
5555,1.40698,0.226839
5555,1.40705,0.2256
5555,1.40711,0.235783
5555,1.40717,0.216149
5555,1.40723,0.20964
5555,1.40729,0.248948
5555,1.40735,0.221232
5555,1.40741,0.220189
5555,1.40747,0.213478
5555,1.40753,0.223993
5555,1.40759,0.215547
5555,1.40766,0.218473
5555,1.40772,0.227313
5555,1.40778,0.281079
5555,1.40784,0.273319
5555,1.4079,0.222264
5555,1.40796,0.235758
5555,1.40802,0.211073
5555,1.40808,0.208628
5555,1.40814,0.261577
5555,1.40821,0.256835
5555,1.40827,0.283488
5555,1.40833,0.248442
5555,1.40839,0.231711
5555,1.40845,0.235398
5555,1.40851,0.231701
5555,1.40857,0.237249
5555,1.40863,0.373054
5555,1.40869,0.232103
5555,1.40875,0.248693
5555,1.40882,0.261417
5555,1.40888,0.248733
5555,1.40894,0.233635
5555,1.409,0.244715
5555,1.40906,0.257366
5555,1.40912,0.246559
5555,1.40918,0.253101
5555,1.40924,0.74367
5555,1.4093,0.281584
5555,1.40936,0.220006
5555,1.40943,0.220848
5555,1.40949,0.22729
5555,1.40955,0.232499
5555,1.40961,0.223686
5555,1.40967,0.240568
5555,1.40973,0.224303
5555,1.40979,0.222364
5555,1.40985,0.202727
5555,1.40991,0.228355
5555,1.40998,0.323682
5555,1.41004,0.297676
5555,1.4101,0.280689
5555,1.41016,0.268049
5555,1.41022,0.226248
5555,1.41028,0.244004
5555,1.41034,0.229258
5555,1.4104,0.217625
5555,1.41046,0.214647
5555,1.41052,0.230852
5555,1.41059,0.218186
5555,1.41065,0.229958
5555,1.41071,0.281374
5555,1.41077,0.230067
5555,1.41083,0.225786
5555,1.41089,0.235772
5555,1.41095,0.236711
5555,1.41101,0.222128
5555,1.41107,0.233976
5555,1.41113,0.227183
5555,1.4112,0.22253
5555,1.41126,0.2259
5555,1.41132,0.233094
5555,1.41138,0.226231
5555,1.41144,0.2284
5555,1.4115,0.22887
5555,1.41156,0.238514
5555,1.41162,0.217896
5555,1.41168,0.214559
5555,1.41175,0.229527
5555,1.41181,0.222038
5555,1.41187,0.230494
5555,1.41193,0.2363
5555,1.41199,0.283938
5555,1.41205,0.273379
5555,1.41211,0.277427
5555,1.41217,0.248102
5555,1.41223,0.242291
5555,1.41229,0.241493
5555,1.41236,0.22056
5555,1.41242,0.232197
5555,1.41248,0.22875
5555,1.41254,0.276816
5555,1.4126,0.219754
5555,1.41266,0.223441
5555,1.41272,0.230669
5555,1.41278,0.215701
5555,1.41284,0.222625
5555,1.4129,0.233535
5555,1.41297,0.223396
5555,1.41303,0.211854
5555,1.41309,0.226932
5555,1.41315,0.766082
5555,1.41321,0.243338
5555,1.41327,0.221082
5555,1.41333,0.234196
5555,1.41339,0.232383
5555,1.41345,0.224088
5555,1.41352,0.223756
5555,1.41358,0.22862
5555,1.41364,0.230619
5555,1.4137,0.218867
5555,1.41376,0.227303
5555,1.41382,0.283758
5555,1.41388,0.327094
5555,1.41394,0.318873
5555,1.414,0.262343
5555,1.41406,0.237262
5555,1.41413,0.237968
5555,1.41419,0.232968
5555,1.41425,0.222825
5555,1.41431,0.233205
5555,1.41437,0.221322
5555,1.41443,0.253281
5555,1.41449,0.223877
5555,1.41455,0.29545
5555,1.41461,0.226065
5555,1.41467,0.216794
5555,1.41474,0.224668
5555,1.4148,0.234496
5555,1.41486,0.222905
5555,1.41492,0.222994
5555,1.41498,0.234591
5555,1.41504,0.228475
5555,1.4151,0.216653
5555,1.41516,0.223596
5555,1.41522,0.231997
5555,1.41529,0.221573
5555,1.41535,0.228626
5555,1.41541,0.223907
5555,1.41547,0.271666
5555,1.41553,0.223045
5555,1.41559,0.239781
5555,1.41565,0.26892
5555,1.41571,0.222955
5555,1.41577,0.22564
5555,1.41583,0.246368
5555,1.4159,0.293742
5555,1.41596,0.486996
5555,1.41602,0.238003
5555,1.41608,0.257664
5555,1.41614,0.235899
5555,1.4162,0.22844
5555,1.41626,0.207556
5555,1.41632,0.211103
5555,1.41638,0.229041
5555,1.41644,0.250917
5555,1.41651,0.232562
5555,1.41657,0.271154
5555,1.41663,0.221963
5555,1.41669,0.218486
5555,1.41675,0.232499
5555,1.41681,0.226271
5555,1.41687,0.234797
5555,1.41693,0.2286
5555,1.41699,0.223767
5555,1.41706,0.711024
5555,1.41712,0.239546
5555,1.41718,0.22591
5555,1.41724,0.229722
5555,1.4173,0.231341
5555,1.41736,0.219759
5555,1.41742,0.214449
5555,1.41748,0.264663
5555,1.41754,0.228305
5555,1.4176,0.223356
5555,1.41767,0.2365
5555,1.41773,0.232993
5555,1.41779,0.289098
5555,1.41785,0.238534
5555,1.41791,0.251088
5555,1.41797,0.231371
5555,1.41803,0.237873
5555,1.41809,0.24188
5555,1.41815,0.224258
5555,1.41821,0.229778
5555,1.41828,0.209791
5555,1.41834,0.257589
5555,1.4184,0.219559
5555,1.41846,0.22555
5555,1.41852,0.23129
5555,1.41858,0.219408
5555,1.41864,0.228506
5555,1.4187,0.279816
5555,1.41876,0.227043
5555,1.41883,0.203969
5555,1.41889,0.219027
5555,1.41895,0.23132
5555,1.41901,0.219267
5555,1.41907,0.239846
5555,1.41913,0.271766
5555,1.41919,0.228435
5555,1.41925,0.230469
5555,1.41931,0.272567
5555,1.41937,0.22027
5555,1.41944,0.222884
5555,1.4195,0.232973
5555,1.41956,0.226506
5555,1.41962,0.22056
5555,1.41968,0.233014
